,eps,conv_iters,threshold,max_value,times_api,times_real,policy_updates,policies
0,0.0,0,0,8.868527514651655,2.035235727632046,4.080082178115845,100000,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0)"
1,0.05,0,0,8.8246042679541,2.0340290529608724,4.099828243255615,100000,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0)"
2,0.1,0,0,5.801845140686402,2.020004985473156,4.0871241092681885,100000,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0)"
3,0.15000000000000002,0,0,10.48682601501551,2.0302016167283057,4.090681314468384,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1)"
4,0.2,0,0,5.831421933861828,2.0151389963006974,4.07064962387085,100000,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)"
5,0.25,0,0,12.081424081061254,2.038577795081139,4.1034300327301025,100000,"(0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0)"
6,0.30000000000000004,0,0,10.492685271160338,2.006165565431118,4.052959203720093,100000,"(0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0)"
7,0.35000000000000003,0,0,5.883989073103619,2.045476478974819,4.115932464599609,100000,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0)"
8,0.4,0,0,10.470090407274318,2.0069925793600083,4.062819719314575,100000,"(0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0)"
9,0.45,0,0,5.788408280684683,2.0936385380887987,4.171414613723755,100000,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0)"
10,0.5,0,0,10.480077896790181,2.020853547079563,4.090703010559082,100000,"(0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0)"
11,0.55,0,0,10.4555490193458,2.0264423259472846,4.085007429122925,100000,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0)"
12,0.6000000000000001,0,0,10.475177577942176,2.0032307478022577,4.048074245452881,100000,"(0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0)"
13,0.65,0,0,10.342721259411999,2.0189330638885497,4.071314573287964,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0)"
14,0.7000000000000001,0,0,10.378226190487242,2.0080764088845253,4.0498974323272705,100000,"(0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0)"
15,0.75,0,0,10.38106891422942,2.023700838227272,4.081043004989624,100000,"(0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0)"
16,0.8,0,0,10.445096765998434,1.9934881942939757,4.028464317321777,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1)"
17,0.8500000000000001,0,0,10.294765860940776,2.0369083411431315,4.104039907455444,100000,"(0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0)"
18,0.9,0,0,10.40747103032136,2.007779561994076,4.0566041469573975,100000,"(0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0)"
