,gammas,conv_iters,threshold,max_value,times_api,times_real,policy_updates,policies,V,all_stats
0,0.05,2,0.18999999999999997,4.18,0.00012540817260742188,0.00028705596923828125,2,"(0, 1, 1, 1, 1, 1, 1, 0)","(0.045000000000000005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.18)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.3855438232421875e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 4.18, 'Error': 0.17999999999999972, 'Time': 9.1552734375e-05, 'Epsilon': 0.01, 'Max V': 4.18, 'Mean V': 1.278125}]"
1,0.1,3,0.09000000000000001,4.3933,0.00025773048400878906,0.00032448768615722656,3,"(0, 1, 1, 1, 1, 1, 1, 0)","(0.09090000000000001, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 4.3933)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.24249267578125e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 4.36, 'Error': 0.3600000000000003, 'Time': 8.797645568847656e-05, 'Epsilon': 0.01, 'Max V': 4.36, 'Mean V': 1.30625}, {'State': None, 'Action': None, 'Reward': 4.3933, 'Error': 0.032399999999999665, 'Time': 0.0001373291015625, 'Epsilon': 0.01, 'Max V': 4.3933, 'Mean V': 1.317275}]"
2,0.15000000000000002,4,0.056666666666666664,4.62507025,0.0004477500915527344,0.0003731250762939453,4,"(0, 1, 1, 1, 1, 1, 1, 0)","(0.13978912500000001, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 4.62507025)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.24249267578125e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 4.54, 'Error': 0.54, 'Time': 8.916854858398438e-05, 'Epsilon': 0.01, 'Max V': 4.54, 'Mean V': 1.334375}, {'State': None, 'Action': None, 'Reward': 4.614925, 'Error': 0.07290000000000038, 'Time': 0.00013947486877441406, 'Epsilon': 0.01, 'Max V': 4.614925, 'Mean V': 1.35918125}, {'State': None, 'Action': None, 'Reward': 4.62507025, 'Error': 0.009841500000000059, 'Time': 0.00018668174743652344, 'Epsilon': 0.01, 'Max V': 4.62507025, 'Mean V': 1.3610227343749999}]"
3,0.2,4,0.04,4.877248,0.00044274330139160156,0.0003714561462402344,4,"(0, 1, 1, 1, 1, 1, 1, 0)","(0.19015200000000002, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 4.877248)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.218650817871094e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 4.72, 'Error': 0.7199999999999998, 'Time': 8.845329284667969e-05, 'Epsilon': 0.01, 'Max V': 4.72, 'Mean V': 1.3624999999999998}, {'State': None, 'Action': None, 'Reward': 4.8532, 'Error': 0.12960000000000044, 'Time': 0.00013780593872070312, 'Epsilon': 0.01, 'Max V': 4.8532, 'Mean V': 1.4066}, {'State': None, 'Action': None, 'Reward': 4.877248, 'Error': 0.02332799999999957, 'Time': 0.0001842975616455078, 'Epsilon': 0.01, 'Max V': 4.877248, 'Mean V': 1.410965}]"
4,0.25,5,0.03,5.1659816406250005,0.0006725788116455078,0.000415802001953125,5,"(0, 1, 1, 1, 1, 1, 0, 0)","(0.24405820312499998, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.165981640625, 5.1659816406250005)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.24249267578125e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 4.9, 'Error': 0.9000000000000004, 'Time': 8.7738037109375e-05, 'Epsilon': 0.01, 'Max V': 4.9, 'Mean V': 1.390625}, {'State': None, 'Action': None, 'Reward': 5.108125, 'Error': 0.2024999999999999, 'Time': 0.00013756752014160156, 'Epsilon': 0.01, 'Max V': 5.108125, 'Mean V': 1.4660156249999998}, {'State': None, 'Action': None, 'Reward': 5.15509375, 'Error': 0.04556249999999995, 'Time': 0.00018453598022460938, 'Epsilon': 0.01, 'Max V': 5.15509375, 'Mean V': 1.480236328125}, {'State': None, 'Action': None, 'Reward': 5.1659816406250005, 'Error': 0.010251562500000727, 'Time': 0.00023031234741210938, 'Epsilon': 0.01, 'Max V': 5.1659816406250005, 'Mean V': 1.4850373535156252}]"
5,0.3,5,0.02333333333333333,5.48343913,0.0006837844848632812,0.00042557716369628906,5,"(0, 1, 1, 1, 1, 1, 0, 0)","(0.30153248999999993, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.4834391299999998, 5.48343913)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.1948089599609375e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 5.08, 'Error': 1.08, 'Time': 8.869171142578125e-05, 'Epsilon': 0.01, 'Max V': 5.08, 'Mean V': 1.42875}, {'State': None, 'Action': None, 'Reward': 5.3797, 'Error': 0.29159999999999986, 'Time': 0.00013875961303710938, 'Epsilon': 0.01, 'Max V': 5.3797, 'Mean V': 1.5553124999999999}, {'State': None, 'Action': None, 'Reward': 5.460862, 'Error': 0.07873200000000002, 'Time': 0.0001857280731201172, 'Epsilon': 0.01, 'Max V': 5.460862, 'Mean V': 1.579885875}, {'State': None, 'Action': None, 'Reward': 5.48343913, 'Error': 0.021257640000000244, 'Time': 0.00023865699768066406, 'Epsilon': 0.01, 'Max V': 5.48343913, 'Mean V': 1.58984128125}]"
6,0.35000000000000003,6,0.018571428571428565,5.85189520875625,0.0009503364562988281,0.000461578369140625,6,"(0, 1, 1, 1, 1, 1, 0, 0)","(0.367541088665625, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.8518952087562501, 5.85189520875625)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.170967102050781e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 5.26, 'Error': 1.2599999999999998, 'Time': 8.821487426757812e-05, 'Epsilon': 0.01, 'Max V': 5.26, 'Mean V': 1.4793749999999999}, {'State': None, 'Action': None, 'Reward': 5.667925, 'Error': 0.3969000000000006, 'Time': 0.00013756752014160156, 'Epsilon': 0.01, 'Max V': 5.667925, 'Mean V': 1.651640625}, {'State': None, 'Action': None, 'Reward': 5.7968072500000005, 'Error': 0.12502350000000018, 'Time': 0.00018477439880371094, 'Epsilon': 0.01, 'Max V': 5.7968072500000005, 'Mean V': 1.690662234375}, {'State': None, 'Action': None, 'Reward': 5.838634170625, 'Error': 0.03938240249999997, 'Time': 0.0002307891845703125, 'Epsilon': 0.01, 'Max V': 5.838634170625, 'Mean V': 1.709105853515625}, {'State': None, 'Action': None, 'Reward': 5.85189520875625, 'Error': 0.012405456787500047, 'Time': 0.0002772808074951172, 'Epsilon': 0.01, 'Max V': 5.85189520875625, 'Mean V': 1.7134504695808594}]"
7,0.4,7,0.015,6.272009678848001,0.001280069351196289,0.0005068778991699219,7,"(0, 1, 1, 1, 1, 1, 0, 0)","(0.43961005670400005, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 2.272009678848, 6.272009678848001)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.266334533691406e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 5.44, 'Error': 1.4400000000000004, 'Time': 8.940696716308594e-05, 'Epsilon': 0.01, 'Max V': 5.44, 'Mean V': 1.5300000000000002}, {'State': None, 'Action': None, 'Reward': 5.9728, 'Error': 0.5184000000000002, 'Time': 0.00013947486877441406, 'Epsilon': 0.01, 'Max V': 5.9728, 'Mean V': 1.7550000000000001}, {'State': None, 'Action': None, 'Reward': 6.165184, 'Error': 0.18662400000000012, 'Time': 0.0001862049102783203, 'Epsilon': 0.01, 'Max V': 6.165184, 'Mean V': 1.8132480000000002}, {'State': None, 'Action': None, 'Reward': 6.23653888, 'Error': 0.06718464000000024, 'Time': 0.00023221969604492188, 'Epsilon': 0.01, 'Max V': 6.23653888, 'Mean V': 1.8447120000000001}, {'State': None, 'Action': None, 'Reward': 6.262393446400001, 'Error': 0.024186470400000326, 'Time': 0.0002777576446533203, 'Epsilon': 0.01, 'Max V': 6.262393446400001, 'Mean V': 1.8531825408000002}, {'State': None, 'Action': None, 'Reward': 6.272009678848001, 'Error': 0.008707129343999753, 'Time': 0.0003223419189453125, 'Epsilon': 0.01, 'Max V': 6.272009678848001, 'Mean V': 1.8576289152}]"
8,0.45,8,0.012222222222222223,6.756607450557208,0.0016460418701171875,0.0005536079406738281,8,"(0, 1, 1, 1, 1, 1, 0, 0)","(0.5228980750361385, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 2.756607450557208, 6.756607450557208)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.1948089599609375e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 5.62, 'Error': 1.62, 'Time': 8.940696716308594e-05, 'Epsilon': 0.01, 'Max V': 5.62, 'Mean V': 1.580625}, {'State': None, 'Action': None, 'Reward': 6.294325, 'Error': 0.6560999999999997, 'Time': 0.00013947486877441406, 'Epsilon': 0.01, 'Max V': 6.294325, 'Mean V': 1.8653906249999999}, {'State': None, 'Action': None, 'Reward': 6.56824675, 'Error': 0.26572050000000047, 'Time': 0.00018596649169921875, 'Epsilon': 0.01, 'Max V': 6.56824675, 'Mean V': 1.948325765625}, {'State': None, 'Action': None, 'Reward': 6.682543470625, 'Error': 0.10761680250000005, 'Time': 0.00023221969604492188, 'Epsilon': 0.01, 'Max V': 6.682543470625, 'Mean V': 1.998725009765625}, {'State': None, 'Action': None, 'Reward': 6.72913423879375, 'Error': 0.04358480501250006, 'Time': 0.0002777576446533203, 'Epsilon': 0.01, 'Max V': 6.72913423879375, 'Mean V': 2.0139891993316406}, {'State': None, 'Action': None, 'Reward': 6.748629097300516, 'Error': 0.017651846030062757, 'Time': 0.00032258033752441406, 'Epsilon': 0.01, 'Max V': 6.748629097300516, 'Mean V': 2.023003274258057}, {'State': None, 'Action': None, 'Reward': 6.756607450557208, 'Error': 0.00714899764217547, 'Time': 0.0003666877746582031, 'Epsilon': 0.01, 'Max V': 6.756607450557208, 'Mean V': 2.0258432854594353}]"
9,0.5,9,0.01,7.322501768476563,0.002006053924560547,0.0005817413330078125,9,"(0, 1, 1, 1, 1, 0, 0, 0)","(0.6185921347265625, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.5225017684765625, 3.3225017684765628, 7.322501768476563)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.147125244140625e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.25}, {'State': None, 'Action': None, 'Reward': 5.8, 'Error': 1.7999999999999998, 'Time': 8.702278137207031e-05, 'Epsilon': 0.01, 'Max V': 5.8, 'Mean V': 1.63125}, {'State': None, 'Action': None, 'Reward': 6.6325, 'Error': 0.8100000000000005, 'Time': 0.0001354217529296875, 'Epsilon': 0.01, 'Max V': 6.6325, 'Mean V': 1.9828125}, {'State': None, 'Action': None, 'Reward': 7.00825, 'Error': 0.3645000000000005, 'Time': 0.00018095970153808594, 'Epsilon': 0.01, 'Max V': 7.00825, 'Mean V': 2.096578125}, {'State': None, 'Action': None, 'Reward': 7.1824562499999995, 'Error': 0.16402499999999964, 'Time': 0.00022602081298828125, 'Epsilon': 0.01, 'Max V': 7.1824562499999995, 'Mean V': 2.1852718749999998}, {'State': None, 'Action': None, 'Reward': 7.261358125, 'Error': 0.07381125000000055, 'Time': 0.0002713203430175781, 'Epsilon': 0.01, 'Max V': 7.261358125, 'Mean V': 2.2203483203124996}, {'State': None, 'Action': None, 'Reward': 7.298041140625, 'Error': 0.03321506249999995, 'Time': 0.00031495094299316406, 'Epsilon': 0.01, 'Max V': 7.298041140625, 'Mean V': 2.2404238046875}, {'State': None, 'Action': None, 'Reward': 7.3147218953125, 'Error': 0.014946778125000115, 'Time': 0.0003578662872314453, 'Epsilon': 0.01, 'Max V': 7.3147218953125, 'Mean V': 2.248229909863281}, {'State': None, 'Action': None, 'Reward': 7.322501768476563, 'Error': 0.006726050156250607, 'Time': 0.0004010200500488281, 'Epsilon': 0.01, 'Max V': 7.322501768476563, 'Mean V': 2.252646757949219}]"
