,gammas,conv_iters,threshold,max_value,times_api,times_real,policy_updates,policies,V,all_stats
0,0.05,2,0.18999999999999997,4.18,0.00012493133544921875,0.0003254413604736328,2,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)","(0.045000000000000005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.18)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.337860107421875e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 4.18, 'Error': 0.17999999999999972, 'Time': 9.1552734375e-05, 'Epsilon': 0.01, 'Max V': 4.18, 'Mean V': 1.1390625}]"
1,0.1,3,0.09000000000000001,4.3933,0.00026106834411621094,0.00036263465881347656,3,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)","(0.09090000000000001, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 1.009, 4.3933)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.2901763916015625e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 4.36, 'Error': 0.3600000000000003, 'Time': 8.96453857421875e-05, 'Epsilon': 0.01, 'Max V': 4.36, 'Mean V': 1.153125}, {'State': None, 'Action': None, 'Reward': 4.3933, 'Error': 0.032399999999999665, 'Time': 0.0001385211944580078, 'Epsilon': 0.01, 'Max V': 4.3933, 'Mean V': 1.1631375}]"
2,0.15000000000000002,4,0.056666666666666664,4.62507025,0.0004410743713378906,0.0004055500030517578,4,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)","(0.13978912500000001, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 1.02055375, 4.62507025)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.24249267578125e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 4.54, 'Error': 0.54, 'Time': 8.797645568847656e-05, 'Epsilon': 0.01, 'Max V': 4.54, 'Mean V': 1.1671874999999998}, {'State': None, 'Action': None, 'Reward': 4.614925, 'Error': 0.07290000000000038, 'Time': 0.00013709068298339844, 'Epsilon': 0.01, 'Max V': 4.614925, 'Mean V': 1.189715625}, {'State': None, 'Action': None, 'Reward': 4.62507025, 'Error': 0.009841500000000059, 'Time': 0.00018358230590820312, 'Epsilon': 0.01, 'Max V': 4.62507025, 'Mean V': 1.1907882421874998}]"
3,0.2,4,0.04,4.877248,0.0004909038543701172,0.0004489421844482422,4,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)","(0.19015200000000002, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 1.03672, 4.877248)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.600120544433594e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 4.72, 'Error': 0.7199999999999998, 'Time': 9.679794311523438e-05, 'Epsilon': 0.01, 'Max V': 4.72, 'Mean V': 1.18125}, {'State': None, 'Action': None, 'Reward': 4.8532, 'Error': 0.12960000000000044, 'Time': 0.00015234947204589844, 'Epsilon': 0.01, 'Max V': 4.8532, 'Mean V': 1.2213}, {'State': None, 'Action': None, 'Reward': 4.877248, 'Error': 0.02332799999999957, 'Time': 0.00020575523376464844, 'Epsilon': 0.01, 'Max V': 4.877248, 'Mean V': 1.2238425000000002}]"
4,0.25,5,0.03,5.1659816406250005,0.0007586479187011719,0.0005056858062744141,5,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.24405820312499998, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.06085546875, 1.165981640625, 5.1659816406250005)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.504753112792969e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 4.9, 'Error': 0.9000000000000004, 'Time': 9.512901306152344e-05, 'Epsilon': 0.01, 'Max V': 4.9, 'Mean V': 1.1953125}, {'State': None, 'Action': None, 'Reward': 5.108125, 'Error': 0.2024999999999999, 'Time': 0.0001506805419921875, 'Epsilon': 0.01, 'Max V': 5.108125, 'Mean V': 1.2611328124999999}, {'State': None, 'Action': None, 'Reward': 5.15509375, 'Error': 0.04556249999999995, 'Time': 0.00021266937255859375, 'Epsilon': 0.01, 'Max V': 5.15509375, 'Mean V': 1.2689462890624998}, {'State': None, 'Action': None, 'Reward': 5.1659816406250005, 'Error': 0.010251562500000727, 'Time': 0.0002651214599609375, 'Epsilon': 0.01, 'Max V': 5.1659816406250005, 'Mean V': 1.2729464111328126}]"
5,0.3,5,0.02333333333333333,5.48343913,0.0007493495941162109,0.0004987716674804688,5,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.30153248999999993, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.0900639, 1.4834391299999998, 5.48343913)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.504753112792969e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 5.08, 'Error': 1.08, 'Time': 9.655952453613281e-05, 'Epsilon': 0.01, 'Max V': 5.08, 'Mean V': 1.214375}, {'State': None, 'Action': None, 'Reward': 5.3797, 'Error': 0.29159999999999986, 'Time': 0.00015211105346679688, 'Epsilon': 0.01, 'Max V': 5.3797, 'Mean V': 1.31815625}, {'State': None, 'Action': None, 'Reward': 5.460862, 'Error': 0.07873200000000002, 'Time': 0.00020647048950195312, 'Epsilon': 0.01, 'Max V': 5.460862, 'Mean V': 1.3316579375}, {'State': None, 'Action': None, 'Reward': 5.48343913, 'Error': 0.021257640000000244, 'Time': 0.00025916099548339844, 'Epsilon': 0.01, 'Max V': 5.48343913, 'Mean V': 1.339952590625}]"
6,0.35000000000000003,6,0.018571428571428565,5.85189520875625,0.0010530948638916016,0.0005545616149902344,6,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.367541088665625, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.12725445009375, 1.8518952087562501, 5.85189520875625)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.4809112548828125e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 5.26, 'Error': 1.2599999999999998, 'Time': 9.608268737792969e-05, 'Epsilon': 0.01, 'Max V': 5.26, 'Mean V': 1.2396875}, {'State': None, 'Action': None, 'Reward': 5.667925, 'Error': 0.3969000000000006, 'Time': 0.0001513957977294922, 'Epsilon': 0.01, 'Max V': 5.667925, 'Mean V': 1.3809453125}, {'State': None, 'Action': None, 'Reward': 5.7968072500000005, 'Error': 0.12502350000000018, 'Time': 0.0002048015594482422, 'Epsilon': 0.01, 'Max V': 5.7968072500000005, 'Mean V': 1.4023854921874999}, {'State': None, 'Action': None, 'Reward': 5.838634170625, 'Error': 0.03938240249999997, 'Time': 0.0002570152282714844, 'Epsilon': 0.01, 'Max V': 5.838634170625, 'Mean V': 1.4177523611328127}, {'State': None, 'Action': None, 'Reward': 5.85189520875625, 'Error': 0.012405456787500047, 'Time': 0.000308990478515625, 'Epsilon': 0.01, 'Max V': 5.85189520875625, 'Mean V': 1.4203524598373045}]"
7,0.4,7,0.015,6.272009678848001,0.001447916030883789,0.0006134510040283203,7,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.43961005670400005, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 1.1754803814399999, 2.272009678848, 6.272009678848001)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.552436828613281e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 5.44, 'Error': 1.4400000000000004, 'Time': 9.751319885253906e-05, 'Epsilon': 0.01, 'Max V': 5.44, 'Mean V': 1.2650000000000001}, {'State': None, 'Action': None, 'Reward': 5.9728, 'Error': 0.5184000000000002, 'Time': 0.00015306472778320312, 'Epsilon': 0.01, 'Max V': 5.9728, 'Mean V': 1.4495}, {'State': None, 'Action': None, 'Reward': 6.165184, 'Error': 0.18662400000000012, 'Time': 0.00020647048950195312, 'Epsilon': 0.01, 'Max V': 6.165184, 'Mean V': 1.4815040000000002}, {'State': None, 'Action': None, 'Reward': 6.23653888, 'Error': 0.06718464000000024, 'Time': 0.0002658367156982422, 'Epsilon': 0.01, 'Max V': 6.23653888, 'Mean V': 1.5077192}, {'State': None, 'Action': None, 'Reward': 6.262393446400001, 'Error': 0.024186470400000326, 'Time': 0.0003190040588378906, 'Epsilon': 0.01, 'Max V': 6.262393446400001, 'Mean V': 1.5127885184000003}, {'State': None, 'Action': None, 'Reward': 6.272009678848001, 'Error': 0.008707129343999753, 'Time': 0.0003705024719238281, 'Epsilon': 0.01, 'Max V': 6.272009678848001, 'Mean V': 1.51655464832}]"
8,0.45,8,0.012222222222222223,6.756607450557208,0.0018236637115478516,0.0006532669067382812,8,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.5228980750361385, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 1.2341266615049853, 2.756607450557208, 6.756607450557208)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.504753112792969e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 5.62, 'Error': 1.62, 'Time': 9.72747802734375e-05, 'Epsilon': 0.01, 'Max V': 5.62, 'Mean V': 1.2903125}, {'State': None, 'Action': None, 'Reward': 6.294325, 'Error': 0.6560999999999997, 'Time': 0.000152587890625, 'Epsilon': 0.01, 'Max V': 6.294325, 'Mean V': 1.5238203125}, {'State': None, 'Action': None, 'Reward': 6.56824675, 'Error': 0.26572050000000047, 'Time': 0.00020503997802734375, 'Epsilon': 0.01, 'Max V': 6.56824675, 'Mean V': 1.5693885078125}, {'State': None, 'Action': None, 'Reward': 6.682543470625, 'Error': 0.10761680250000005, 'Time': 0.0002567768096923828, 'Epsilon': 0.01, 'Max V': 6.682543470625, 'Mean V': 1.6113801892578126}, {'State': None, 'Action': None, 'Reward': 6.72913423879375, 'Error': 0.04358480501250006, 'Time': 0.0003085136413574219, 'Epsilon': 0.01, 'Max V': 6.72913423879375, 'Mean V': 1.6205152656189454}, {'State': None, 'Action': None, 'Reward': 6.748629097300516, 'Error': 0.017651846030062757, 'Time': 0.0003590583801269531, 'Epsilon': 0.01, 'Max V': 6.748629097300516, 'Mean V': 1.628150290074263}, {'State': None, 'Action': None, 'Reward': 6.756607450557208, 'Error': 0.00714899764217547, 'Time': 0.0004093647003173828, 'Epsilon': 0.01, 'Max V': 6.756607450557208, 'Mean V': 1.6299849734822103}]"
9,0.5,9,0.01,7.322501768476563,0.002282857894897461,0.0007047653198242188,9,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0)","(0.6185921347265625, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.308769155859375, 1.5225017684765625, 3.3225017684765628, 7.322501768476563)","[{'State': None, 'Action': None, 'Reward': 4.0, 'Error': 4.0, 'Time': 3.504753112792969e-05, 'Epsilon': 0.01, 'Max V': 4.0, 'Mean V': 1.125}, {'State': None, 'Action': None, 'Reward': 5.8, 'Error': 1.7999999999999998, 'Time': 9.655952453613281e-05, 'Epsilon': 0.01, 'Max V': 5.8, 'Mean V': 1.315625}, {'State': None, 'Action': None, 'Reward': 6.6325, 'Error': 0.8100000000000005, 'Time': 0.00015115737915039062, 'Epsilon': 0.01, 'Max V': 6.6325, 'Mean V': 1.60390625}, {'State': None, 'Action': None, 'Reward': 7.00825, 'Error': 0.3645000000000005, 'Time': 0.00020384788513183594, 'Epsilon': 0.01, 'Max V': 7.00825, 'Mean V': 1.6664140625000001}, {'State': None, 'Action': None, 'Reward': 7.1824562499999995, 'Error': 0.16402499999999964, 'Time': 0.0002567768096923828, 'Epsilon': 0.01, 'Max V': 7.1824562499999995, 'Mean V': 1.7363546875}, {'State': None, 'Action': None, 'Reward': 7.261358125, 'Error': 0.07381125000000055, 'Time': 0.0003082752227783203, 'Epsilon': 0.01, 'Max V': 7.261358125, 'Mean V': 1.7564382226562498}, {'State': None, 'Action': None, 'Reward': 7.298041140625, 'Error': 0.03321506249999995, 'Time': 0.0003592967987060547, 'Epsilon': 0.01, 'Max V': 7.298041140625, 'Mean V': 1.7723618242187502}, {'State': None, 'Action': None, 'Reward': 7.3147218953125, 'Error': 0.014946778125000115, 'Time': 0.0004105567932128906, 'Epsilon': 0.01, 'Max V': 7.3147218953125, 'Mean V': 1.7771318650878907}, {'State': None, 'Action': None, 'Reward': 7.322501768476563, 'Error': 0.006726050156250607, 'Time': 0.00046133995056152344, 'Epsilon': 0.01, 'Max V': 7.322501768476563, 'Mean V': 1.7807079569042972}]"
