,gammas,conv_iters,max_value,times_api,times_real,policy_updates,policies,V,all_stats
0,0.05,1,4.188718998076368,0.00035381317138671875,0.0005300045013427734,1,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)","(0.04532863258625033, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 1.0022664316293126, 4.188718998076368)","[{'State': None, 'Action': None, 'Reward': 4.188718998076368, 'Error': 6.938893903907228e-18, 'Time': 0.00035381317138671875, 'Max V': 4.188718998076368, 'Mean V': 1.1137421699995123}]"
1,0.1,1,4.396612561750176,0.0003364086151123047,0.0005087852478027344,1,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)","(0.09174311926605505, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 1.0091743119266054, 4.396612561750176)","[{'State': None, 'Action': None, 'Reward': 4.396612561750176, 'Error': 0.0, 'Time': 0.0003364086151123047, 'Max V': 4.396612561750176, 'Mean V': 1.1326746647847568}]"
2,0.15000000000000002,1,4.626704033960099,0.0003228187561035156,0.0004897117614746094,1,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)","(0.13993262503239184, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 1.0209898937548587, 4.626704033960099)","[{'State': None, 'Action': None, 'Reward': 4.626704033960099, 'Error': 2.7755575615628914e-17, 'Time': 0.0003228187561035156, 'Max V': 4.626704033960099, 'Mean V': 1.1572227373289974}]"
3,0.2,1,4.882699462587847,0.00032401084899902344,0.0004892349243164062,1,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)","(0.1906779661016949, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 1.0381355932203389, 4.882699462587847)","[{'State': None, 'Action': None, 'Reward': 4.882699462587847, 'Error': 8.881784197001252e-16, 'Time': 0.00032401084899902344, 'Max V': 4.882699462587847, 'Mean V': 1.1879909053327822}]"
4,0.25,2,5.16919025674786,0.0009856224060058594,0.0008373260498046875,2,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.24489795918367352, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.0612244897959184, 1.1691902567478603, 5.16919025674786)","[{'State': None, 'Action': None, 'Reward': 5.16919025674786, 'Error': 0.10796576695194204, 'Time': 0.0003218650817871094, 'Max V': 5.16919025674786, 'Mean V': 1.2258064516129035}, {'State': None, 'Action': None, 'Reward': 5.16919025674786, 'Error': 8.881784197001252e-16, 'Time': 0.00066375732421875, 'Max V': 5.16919025674786, 'Mean V': 1.2312047399605004}]"
5,0.3,2,5.491933371342282,0.0009760856628417969,0.0008218288421630859,2,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.3037120359955006, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.09111361079865, 1.491933371342281, 5.491933371342282)","[{'State': None, 'Action': None, 'Reward': 5.491933371342282, 'Error': 0.400819760543631, 'Time': 0.00031948089599609375, 'Max V': 5.491933371342282, 'Mean V': 1.271784520085674}, {'State': None, 'Action': None, 'Reward': 5.491933371342282, 'Error': 8.881784197001252e-16, 'Time': 0.0006566047668457031, 'Max V': 5.491933371342282, 'Mean V': 1.2918255081128556}]"
6,0.35000000000000003,2,5.858245997570469,0.0009770393371582031,0.0008232593536376953,2,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.36852880959344847, 1.1289850833577069, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.128985083357707, 1.8582459975704688, 5.858245997570469)","[{'State': None, 'Action': None, 'Reward': 5.858245997570469, 'Error': 0.7292609142127617, 'Time': 0.0003197193145751953, 'Max V': 5.858245997570469, 'Mean V': 1.3274253153801325}, {'State': None, 'Action': None, 'Reward': 5.858245997570469, 'Error': 2.220446049250313e-16, 'Time': 0.0006573200225830078, 'Max V': 5.858245997570469, 'Mean V': 1.3638883610907704}]"
7,0.4,2,6.277573529411765,0.0009813308715820312,0.0008258819580078125,2,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.44117647058823534, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 1.1764705882352942, 2.2775735294117654, 6.277573529411765)","[{'State': None, 'Action': None, 'Reward': 6.277573529411765, 'Error': 1.1011029411764708, 'Time': 0.0003209114074707031, 'Max V': 6.277573529411765, 'Mean V': 1.3947610294117645}, {'State': None, 'Action': None, 'Reward': 6.277573529411765, 'Error': 8.881784197001252e-16, 'Time': 0.0006604194641113281, 'Max V': 6.277573529411765, 'Mean V': 1.4498161764705881}]"
8,0.45,2,6.762327059584753,0.0009829998016357422,0.0008244514465332031,2,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)","(0.5241022322872857, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 1.2358460045292785, 2.762327059584753, 6.762327059584753)","[{'State': None, 'Action': None, 'Reward': 6.762327059584753, 'Error': 1.5264810550554746, 'Time': 0.0003237724304199219, 'Max V': 6.762327059584753, 'Mean V': 1.4765828686699527}, {'State': None, 'Action': None, 'Reward': 6.762327059584753, 'Error': 0.0, 'Time': 0.0006592273712158203, 'Max V': 6.762327059584753, 'Mean V': 1.5529069214227262}]"
9,0.5,3,7.329153605015673,0.0019876956939697266,0.0011668205261230469,3,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0)","(0.6206896551724138, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.3103448275862069, 1.5291536050156738, 3.3291536050156734, 7.329153605015673)","[{'State': None, 'Action': None, 'Reward': 7.329153605015673, 'Error': 2.0188087774294665, 'Time': 0.0003216266632080078, 'Max V': 7.329153605015673, 'Mean V': 1.5768025078369905}, {'State': None, 'Action': None, 'Reward': 7.329153605015673, 'Error': 0.21880877742946692, 'Time': 0.0006656646728515625, 'Max V': 7.329153605015673, 'Mean V': 1.6777429467084637}, {'State': None, 'Action': None, 'Reward': 7.329153605015673, 'Error': 1.1102230246251565e-16, 'Time': 0.0010004043579101562, 'Max V': 7.329153605015673, 'Mean V': 1.688683385579937}]"
