,gammas,time,iters,policy,converge,v_map
0,0.05,0.1239473819732666,18,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 1. 0. 0. 3. 0. 2. 1. 0. 0. 0. 0. 0. 0. 2. 2. 1. 1. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 0. 1. 0. 0. 1. 2. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 1. 0. 2. 2. 1. 1. 1. 0. 0. 0. 0. 2. 1. 1. 0. 2. 1. 1. 0. 0. 1. 1. 1. 0.
 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 0. 2. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 2. 2. 2. 1. 1. 1. 1.
 2. 2. 2. 2. 2. 1. 1. 1. 1. 0. 3. 0. 2. 1. 1. 1. 3. 0. 0. 3. 0. 2. 1. 1.
 1. 0. 0. 1. 0. 1. 2. 1. 0. 2. 2. 3. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1.
 0. 0. 2. 3. 0. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 0.]",True,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.62939453e-23
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.62939453e-23 0.00000000e+00 3.05175781e-20 1.52587891e-21
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.62939453e-23 0.00000000e+00 0.00000000e+00
 1.52587891e-21 3.05175781e-20 6.10351563e-19 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.52587891e-21 7.62939453e-23 0.00000000e+00
 7.62939453e-23 0.00000000e+00 1.22070313e-17 2.44140625e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.62939453e-23
 1.52587891e-21 3.05175781e-20 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.88281250e-15 0.00000000e+00 4.88281250e-15
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.05175781e-20 6.10351563e-19 1.22070313e-17 2.44140625e-16
 0.00000000e+00 9.76562500e-14 1.95312500e-12 9.76562500e-14
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.62939453e-23 0.00000000e+00 3.05175781e-20
 6.10351563e-19 0.00000000e+00 2.44140625e-16 4.88281250e-15
 9.76562500e-14 1.95312500e-12 3.90625000e-11 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.62939453e-23 1.52587891e-21 0.00000000e+00 6.10351563e-19
 1.22070313e-17 2.44140625e-16 0.00000000e+00 0.00000000e+00
 1.95312500e-12 3.90625000e-11 7.81250000e-10 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.52587891e-21 3.05175781e-20 6.10351563e-19 0.00000000e+00
 2.44140625e-16 4.88281250e-15 9.76562500e-14 1.95312500e-12
 3.90625000e-11 7.81250000e-10 1.56250000e-08 3.12500000e-07
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.05175781e-20 6.10351563e-19 1.22070313e-17 2.44140625e-16
 4.88281250e-15 9.76562500e-14 1.95312500e-12 3.90625000e-11
 7.81250000e-10 1.56250000e-08 3.12500000e-07 6.25000000e-06
 0.00000000e+00 7.62939453e-23 1.52587891e-21 3.05175781e-20
 0.00000000e+00 1.22070313e-17 2.44140625e-16 4.88281250e-15
 9.76562500e-14 1.95312500e-12 3.90625000e-11 7.81250000e-10
 1.56250000e-08 3.12500000e-07 6.25000000e-06 1.25000000e-04
 7.62939453e-23 1.52587891e-21 3.05175781e-20 6.10351563e-19
 1.22070313e-17 2.44140625e-16 4.88281250e-15 9.76562500e-14
 1.95312500e-12 9.76562500e-14 1.95312500e-12 0.00000000e+00
 3.12500000e-07 6.25000000e-06 1.25000000e-04 2.50000000e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.05175781e-20
 0.00000000e+00 4.88281250e-15 9.76562500e-14 1.95312500e-12
 3.90625000e-11 0.00000000e+00 0.00000000e+00 3.12500000e-07
 0.00000000e+00 1.25000000e-04 2.50000000e-03 5.00000000e-02
 0.00000000e+00 0.00000000e+00 7.62939453e-23 1.52587891e-21
 7.62939453e-23 0.00000000e+00 1.95312500e-12 3.90625000e-11
 7.81250000e-10 1.56250000e-08 0.00000000e+00 6.25000000e-06
 0.00000000e+00 2.50000000e-03 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.62939453e-23
 0.00000000e+00 1.95312500e-12 3.90625000e-11 7.81250000e-10
 1.56250000e-08 3.12500000e-07 6.25000000e-06 1.25000000e-04
 2.50000000e-03 5.00000000e-02 1.00000000e+00 0.00000000e+00]"
1,0.1,0.15024209022521973,22,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1.
 0. 2. 2. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 2. 1. 0. 1. 0.
 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 2. 2. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 0. 1. 0. 0. 3. 0. 2. 1. 0. 0. 1. 1. 1. 1. 2. 2. 1. 1. 0. 0. 0. 1. 0. 1.
 0. 2. 1. 1. 2. 1. 0. 0. 1. 2. 1. 1. 0. 1. 1. 0. 0. 0. 2. 1. 0. 1. 0. 1.
 1. 0. 2. 2. 1. 1. 1. 0. 1. 1. 0. 2. 1. 1. 0. 2. 1. 1. 0. 0. 1. 1. 1. 0.
 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 2. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 2. 2. 2. 1. 1. 1. 1.
 2. 2. 2. 2. 2. 1. 1. 1. 1. 0. 3. 0. 2. 1. 1. 1. 3. 0. 0. 3. 0. 2. 1. 1.
 1. 0. 0. 1. 0. 1. 2. 1. 2. 2. 2. 3. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1.
 2. 2. 2. 3. 0. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 0.]",True,"[0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e-20 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 1.e-21 0.e+00 1.e-21 1.e-20 1.e-19 0.e+00 0.e+00
 0.e+00 1.e-17 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-20
 1.e-21 0.e+00 0.e+00 1.e-18 1.e-17 0.e+00 1.e-15 1.e-16 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 1.e-21 1.e-20 1.e-19 0.e+00 1.e-17 1.e-18 0.e+00
 1.e-16 1.e-15 1.e-14 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-21 1.e-20
 1.e-19 1.e-18 0.e+00 1.e-16 1.e-17 1.e-18 1.e-17 0.e+00 1.e-13 1.e-12
 0.e+00 0.e+00 0.e+00 1.e-21 1.e-20 1.e-19 1.e-18 1.e-17 1.e-16 1.e-15
 0.e+00 0.e+00 0.e+00 1.e-11 0.e+00 1.e-11 0.e+00 0.e+00 1.e-21 1.e-20
 1.e-19 1.e-18 0.e+00 0.e+00 1.e-15 1.e-14 1.e-13 1.e-12 0.e+00 1.e-10
 1.e-09 1.e-10 0.e+00 0.e+00 1.e-20 1.e-19 0.e+00 1.e-17 0.e+00 1.e-15
 1.e-14 0.e+00 1.e-12 1.e-11 1.e-10 1.e-09 1.e-08 0.e+00 1.e-21 1.e-20
 0.e+00 1.e-18 1.e-17 1.e-16 0.e+00 1.e-14 1.e-13 1.e-12 0.e+00 0.e+00
 1.e-09 1.e-08 1.e-07 0.e+00 1.e-20 1.e-19 1.e-20 0.e+00 1.e-16 1.e-15
 1.e-14 0.e+00 1.e-12 1.e-11 1.e-10 1.e-09 1.e-08 1.e-07 1.e-06 1.e-05
 1.e-19 1.e-18 0.e+00 0.e+00 1.e-15 1.e-14 1.e-13 1.e-12 1.e-11 1.e-10
 1.e-09 1.e-08 1.e-07 1.e-06 1.e-05 1.e-04 1.e-18 1.e-17 1.e-16 1.e-15
 0.e+00 1.e-13 1.e-12 1.e-11 1.e-10 1.e-09 1.e-08 1.e-07 1.e-06 1.e-05
 1.e-04 1.e-03 1.e-17 1.e-16 1.e-15 1.e-14 1.e-13 1.e-12 1.e-11 1.e-10
 1.e-09 1.e-10 1.e-09 0.e+00 1.e-05 1.e-04 1.e-03 1.e-02 1.e-18 0.e+00
 0.e+00 1.e-15 0.e+00 1.e-11 1.e-10 1.e-09 1.e-08 0.e+00 0.e+00 1.e-05
 0.e+00 1.e-03 1.e-02 1.e-01 1.e-19 1.e-18 1.e-17 1.e-16 1.e-17 0.e+00
 1.e-09 1.e-08 1.e-07 1.e-06 0.e+00 1.e-04 0.e+00 1.e-02 0.e+00 1.e+00
 1.e-20 1.e-19 1.e-18 1.e-17 0.e+00 1.e-09 1.e-08 1.e-07 1.e-06 1.e-05
 1.e-04 1.e-03 1.e-02 1.e-01 1.e+00 0.e+00]"
2,0.15000000000000002,0.18570566177368164,27,"[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 2. 1.
 0. 2. 2. 1. 0. 0. 0. 1. 1. 1. 2. 2. 1. 1. 0. 1. 0. 0. 0. 2. 1. 0. 1. 0.
 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 2. 2. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1.
 0. 1. 0. 0. 3. 0. 2. 1. 2. 1. 1. 1. 1. 1. 2. 2. 1. 1. 0. 0. 0. 1. 0. 1.
 0. 2. 1. 1. 2. 1. 0. 0. 1. 2. 1. 1. 0. 1. 1. 0. 0. 0. 2. 1. 0. 1. 0. 1.
 1. 0. 2. 2. 1. 1. 1. 0. 1. 1. 0. 2. 1. 1. 0. 2. 1. 1. 0. 0. 1. 1. 1. 0.
 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 2. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 2. 2. 2. 1. 1. 1. 1.
 2. 2. 2. 2. 2. 1. 1. 1. 1. 0. 3. 0. 2. 1. 1. 1. 3. 0. 0. 3. 0. 2. 1. 1.
 1. 0. 0. 1. 0. 1. 2. 1. 2. 2. 2. 3. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1.
 2. 2. 2. 3. 0. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 0.]",True,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.52511683e-21 1.68341122e-20 1.12227415e-19 7.48182764e-19
 1.12227415e-19 7.48182764e-19 0.00000000e+00 3.32525673e-17
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.52511683e-21
 1.68341122e-20 1.12227415e-19 7.48182764e-19 4.98788510e-18
 7.48182764e-19 4.98788510e-18 3.32525673e-17 2.21683782e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.85261253e-15
 0.00000000e+00 3.78767524e-22 2.52511683e-21 1.68341122e-20
 1.12227415e-19 7.48182764e-19 0.00000000e+00 3.32525673e-17
 4.98788510e-18 0.00000000e+00 0.00000000e+00 1.47789188e-15
 9.85261253e-15 0.00000000e+00 4.37893890e-13 6.56840836e-14
 3.78767524e-22 2.52511683e-21 3.78767524e-22 0.00000000e+00
 7.48182764e-19 4.98788510e-18 3.32525673e-17 2.21683782e-16
 0.00000000e+00 9.85261253e-15 1.47789188e-15 0.00000000e+00
 6.56840836e-14 4.37893890e-13 2.91929260e-12 0.00000000e+00
 2.52511683e-21 1.68341122e-20 0.00000000e+00 7.48182764e-19
 4.98788510e-18 3.32525673e-17 2.21683782e-16 1.47789188e-15
 0.00000000e+00 6.56840836e-14 9.85261253e-15 1.47789188e-15
 9.85261253e-15 0.00000000e+00 1.94619507e-11 1.29746338e-10
 1.68341122e-20 1.12227415e-19 7.48182764e-19 4.98788510e-18
 3.32525673e-17 2.21683782e-16 1.47789188e-15 9.85261253e-15
 6.56840836e-14 4.37893890e-13 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.64975586e-10 0.00000000e+00 8.64975586e-10
 0.00000000e+00 7.48182764e-19 4.98788510e-18 3.32525673e-17
 2.21683782e-16 1.47789188e-15 0.00000000e+00 0.00000000e+00
 4.37893890e-13 2.91929260e-12 1.94619507e-11 1.29746338e-10
 0.00000000e+00 5.76650391e-09 3.84433594e-08 5.76650391e-09
 0.00000000e+00 0.00000000e+00 3.32525673e-17 2.21683782e-16
 0.00000000e+00 9.85261253e-15 0.00000000e+00 4.37893890e-13
 2.91929260e-12 0.00000000e+00 1.29746338e-10 8.64975586e-10
 5.76650391e-09 3.84433594e-08 2.56289063e-07 0.00000000e+00
 4.98788510e-18 3.32525673e-17 0.00000000e+00 1.47789188e-15
 9.85261253e-15 6.56840836e-14 0.00000000e+00 2.91929260e-12
 1.94619507e-11 1.29746338e-10 0.00000000e+00 0.00000000e+00
 3.84433594e-08 2.56289063e-07 1.70859375e-06 0.00000000e+00
 3.32525673e-17 2.21683782e-16 3.32525673e-17 0.00000000e+00
 6.56840836e-14 4.37893890e-13 2.91929260e-12 0.00000000e+00
 1.29746338e-10 8.64975586e-10 5.76650391e-09 3.84433594e-08
 2.56289063e-07 1.70859375e-06 1.13906250e-05 7.59375000e-05
 2.21683782e-16 1.47789188e-15 0.00000000e+00 0.00000000e+00
 4.37893890e-13 2.91929260e-12 1.94619507e-11 1.29746338e-10
 8.64975586e-10 5.76650391e-09 3.84433594e-08 2.56289063e-07
 1.70859375e-06 1.13906250e-05 7.59375000e-05 5.06250000e-04
 1.47789188e-15 9.85261253e-15 6.56840836e-14 4.37893890e-13
 0.00000000e+00 1.94619507e-11 1.29746338e-10 8.64975586e-10
 5.76650391e-09 3.84433594e-08 2.56289063e-07 1.70859375e-06
 1.13906250e-05 7.59375000e-05 5.06250000e-04 3.37500000e-03
 9.85261253e-15 6.56840836e-14 4.37893890e-13 2.91929260e-12
 1.94619507e-11 1.29746338e-10 8.64975586e-10 5.76650391e-09
 3.84433594e-08 5.76650391e-09 3.84433594e-08 0.00000000e+00
 7.59375000e-05 5.06250000e-04 3.37500000e-03 2.25000000e-02
 1.47789188e-15 0.00000000e+00 0.00000000e+00 4.37893890e-13
 0.00000000e+00 8.64975586e-10 5.76650391e-09 3.84433594e-08
 2.56289063e-07 0.00000000e+00 0.00000000e+00 7.59375000e-05
 0.00000000e+00 3.37500000e-03 2.25000000e-02 1.50000000e-01
 2.21683782e-16 1.47789188e-15 9.85261253e-15 6.56840836e-14
 9.85261253e-15 0.00000000e+00 3.84433594e-08 2.56289063e-07
 1.70859375e-06 1.13906250e-05 0.00000000e+00 5.06250000e-04
 0.00000000e+00 2.25000000e-02 0.00000000e+00 1.00000000e+00
 3.32525673e-17 2.21683782e-16 1.47789188e-15 9.85261253e-15
 0.00000000e+00 3.84433594e-08 2.56289063e-07 1.70859375e-06
 1.13906250e-05 7.59375000e-05 5.06250000e-04 3.37500000e-03
 2.25000000e-02 1.50000000e-01 1.00000000e+00 0.00000000e+00]"
3,0.2,0.20387482643127441,30,"[1. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 2. 1.
 0. 2. 2. 1. 0. 0. 0. 1. 1. 1. 2. 2. 1. 1. 0. 1. 0. 0. 0. 2. 1. 0. 1. 0.
 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 2. 2. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1.
 0. 1. 0. 0. 3. 0. 2. 1. 2. 1. 1. 1. 1. 1. 2. 2. 1. 1. 0. 0. 0. 1. 0. 1.
 0. 2. 1. 1. 2. 1. 0. 0. 1. 2. 1. 1. 0. 1. 1. 0. 0. 0. 2. 1. 0. 1. 0. 1.
 1. 0. 2. 2. 1. 1. 1. 0. 1. 1. 0. 2. 1. 1. 0. 2. 1. 1. 0. 0. 1. 1. 1. 0.
 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 2. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 2. 2. 2. 1. 1. 1. 1.
 2. 2. 2. 2. 2. 1. 1. 1. 1. 0. 3. 0. 2. 1. 1. 1. 3. 0. 0. 3. 0. 2. 1. 1.
 1. 0. 0. 1. 0. 1. 2. 1. 2. 2. 2. 3. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1.
 2. 2. 2. 3. 0. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 0.]",True,"[5.36870912e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.35544320e-18 1.67772160e-17 8.38860800e-17 4.19430400e-16
 8.38860800e-17 4.19430400e-16 0.00000000e+00 1.04857600e-14
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.68435456e-20 0.00000000e+00 0.00000000e+00 3.35544320e-18
 1.67772160e-17 8.38860800e-17 4.19430400e-16 2.09715200e-15
 4.19430400e-16 2.09715200e-15 1.04857600e-14 5.24288000e-14
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.31072000e-12
 1.34217728e-19 6.71088640e-19 3.35544320e-18 1.67772160e-17
 8.38860800e-17 4.19430400e-16 0.00000000e+00 1.04857600e-14
 2.09715200e-15 0.00000000e+00 0.00000000e+00 2.62144000e-13
 1.31072000e-12 0.00000000e+00 3.27680000e-11 6.55360000e-12
 6.71088640e-19 3.35544320e-18 6.71088640e-19 0.00000000e+00
 4.19430400e-16 2.09715200e-15 1.04857600e-14 5.24288000e-14
 0.00000000e+00 1.31072000e-12 2.62144000e-13 0.00000000e+00
 6.55360000e-12 3.27680000e-11 1.63840000e-10 0.00000000e+00
 3.35544320e-18 1.67772160e-17 0.00000000e+00 4.19430400e-16
 2.09715200e-15 1.04857600e-14 5.24288000e-14 2.62144000e-13
 0.00000000e+00 6.55360000e-12 1.31072000e-12 2.62144000e-13
 1.31072000e-12 0.00000000e+00 8.19200000e-10 4.09600000e-09
 1.67772160e-17 8.38860800e-17 4.19430400e-16 2.09715200e-15
 1.04857600e-14 5.24288000e-14 2.62144000e-13 1.31072000e-12
 6.55360000e-12 3.27680000e-11 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.04800000e-08 0.00000000e+00 2.04800000e-08
 0.00000000e+00 4.19430400e-16 2.09715200e-15 1.04857600e-14
 5.24288000e-14 2.62144000e-13 0.00000000e+00 0.00000000e+00
 3.27680000e-11 1.63840000e-10 8.19200000e-10 4.09600000e-09
 0.00000000e+00 1.02400000e-07 5.12000000e-07 1.02400000e-07
 0.00000000e+00 0.00000000e+00 1.04857600e-14 5.24288000e-14
 0.00000000e+00 1.31072000e-12 0.00000000e+00 3.27680000e-11
 1.63840000e-10 0.00000000e+00 4.09600000e-09 2.04800000e-08
 1.02400000e-07 5.12000000e-07 2.56000000e-06 0.00000000e+00
 2.09715200e-15 1.04857600e-14 0.00000000e+00 2.62144000e-13
 1.31072000e-12 6.55360000e-12 0.00000000e+00 1.63840000e-10
 8.19200000e-10 4.09600000e-09 0.00000000e+00 0.00000000e+00
 5.12000000e-07 2.56000000e-06 1.28000000e-05 0.00000000e+00
 1.04857600e-14 5.24288000e-14 1.04857600e-14 0.00000000e+00
 6.55360000e-12 3.27680000e-11 1.63840000e-10 0.00000000e+00
 4.09600000e-09 2.04800000e-08 1.02400000e-07 5.12000000e-07
 2.56000000e-06 1.28000000e-05 6.40000000e-05 3.20000000e-04
 5.24288000e-14 2.62144000e-13 0.00000000e+00 0.00000000e+00
 3.27680000e-11 1.63840000e-10 8.19200000e-10 4.09600000e-09
 2.04800000e-08 1.02400000e-07 5.12000000e-07 2.56000000e-06
 1.28000000e-05 6.40000000e-05 3.20000000e-04 1.60000000e-03
 2.62144000e-13 1.31072000e-12 6.55360000e-12 3.27680000e-11
 0.00000000e+00 8.19200000e-10 4.09600000e-09 2.04800000e-08
 1.02400000e-07 5.12000000e-07 2.56000000e-06 1.28000000e-05
 6.40000000e-05 3.20000000e-04 1.60000000e-03 8.00000000e-03
 1.31072000e-12 6.55360000e-12 3.27680000e-11 1.63840000e-10
 8.19200000e-10 4.09600000e-09 2.04800000e-08 1.02400000e-07
 5.12000000e-07 1.02400000e-07 5.12000000e-07 0.00000000e+00
 3.20000000e-04 1.60000000e-03 8.00000000e-03 4.00000000e-02
 2.62144000e-13 0.00000000e+00 0.00000000e+00 3.27680000e-11
 0.00000000e+00 2.04800000e-08 1.02400000e-07 5.12000000e-07
 2.56000000e-06 0.00000000e+00 0.00000000e+00 3.20000000e-04
 0.00000000e+00 8.00000000e-03 4.00000000e-02 2.00000000e-01
 5.24288000e-14 2.62144000e-13 1.31072000e-12 6.55360000e-12
 1.31072000e-12 0.00000000e+00 5.12000000e-07 2.56000000e-06
 1.28000000e-05 6.40000000e-05 0.00000000e+00 1.60000000e-03
 0.00000000e+00 4.00000000e-02 0.00000000e+00 1.00000000e+00
 1.04857600e-14 5.24288000e-14 2.62144000e-13 1.31072000e-12
 0.00000000e+00 5.12000000e-07 2.56000000e-06 1.28000000e-05
 6.40000000e-05 3.20000000e-04 1.60000000e-03 8.00000000e-03
 4.00000000e-02 2.00000000e-01 1.00000000e+00 0.00000000e+00]"
