,learning_rate,conv_iters,threshold,max_value,times_api,times_real,policy_updates,policies
0,0.0,0,0,10.205368374665143,1.91089833796978,3.863980770111084,100000,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)"
1,0.05,0,0,36.53085897655994,1.9672229116797446,4.0039825439453125,100000,"(0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0)"
2,0.1,0,0,32.95921558199214,1.9319916170835496,3.8767566680908203,100000,"(0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0)"
3,0.15000000000000002,0,0,34.83053842302681,1.917273293004036,3.8401331901550293,100000,"(0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)"
4,0.2,0,0,36.22758390692819,1.8804225600409508,3.806602954864502,100000,"(0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0)"
5,0.25,0,0,45.2646511797821,1.8875159964227677,3.8195505142211914,100000,"(0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0)"
6,0.30000000000000004,0,0,58.950963383743925,1.920286655986309,3.8791019916534424,100000,"(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
7,0.35000000000000003,0,0,30.232008740731647,1.966466293027401,3.9636623859405518,100000,"(0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)"
8,0.4,0,0,30.47528370168849,1.896619511859417,3.834186553955078,100000,"(0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
9,0.45,0,0,30.331925608113487,1.9197104601240158,3.8894259929656982,100000,"(0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
10,0.5,0,0,32.324200457782794,1.8971108443403244,3.8390939235687256,100000,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0)"
11,0.55,0,0,31.517207087920823,1.9302131750631333,3.8870456218719482,100000,"(0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
12,0.6000000000000001,0,0,34.16522783773497,1.9198323563885689,3.9963386058807373,100000,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0)"
13,0.65,0,0,25.086099083359795,2.146714305613041,4.218498229980469,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0)"
14,0.7000000000000001,0,0,40.69553170433683,1.8957455424118042,3.9098095893859863,100000,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0)"
15,0.75,0,0,44.26300914227138,1.9680791898584367,3.971602201461792,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0)"
16,0.8,0,0,41.36915389138645,1.9173548117637633,3.8737998008728027,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)"
17,0.8500000000000001,0,0,23.109259422690844,1.9092536867642402,3.8506569862365723,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)"
18,0.9,0,0,55.19222974900698,1.889175711965561,3.8405349254608154,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0)"
