,eps,conv_iters,threshold,max_value,times_api,times_real,policy_updates,policies
0,0.0,0,0,10.382344707941423,2.1153490053033828,4.237849235534668,100000,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0)"
1,0.05,0,0,10.280241662701071,2.1059557632517816,4.273255825042725,100000,"(0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0)"
2,0.1,0,0,10.324995055677062,2.0669440514445303,4.175671815872192,100000,"(0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0)"
3,0.15000000000000002,0,0,10.47383840294184,2.0640069896030426,4.158240079879761,100000,"(0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0)"
4,0.2,0,0,5.712368167452746,2.0737865546751024,4.190324544906616,100000,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0)"
5,0.25,0,0,10.405451841187075,2.0596295938038827,4.150972366333008,100000,"(0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0)"
6,0.30000000000000004,0,0,10.420699942751883,2.063701764616966,4.177321434020996,100000,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0)"
7,0.35000000000000003,0,0,4.13118629978805,2.0873021624422075,4.212602376937866,100000,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0)"
8,0.4,0,0,10.44079635223781,2.0426310565757753,4.12320876121521,100000,"(0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0)"
9,0.45,0,0,10.415592869748576,2.0496503628516196,4.1325860023498535,100000,"(0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0)"
10,0.5,0,0,10.370362406160623,2.042500952837467,4.135040760040283,100000,"(0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0)"
11,0.55,0,0,10.43747154734904,2.081115621705055,4.205436944961548,100000,"(0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0)"
12,0.6000000000000001,0,0,10.37916996656185,2.038281477599144,4.120091676712036,100000,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0)"
13,0.65,0,0,10.414028887275123,2.047922420613766,4.130250453948975,100000,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0)"
14,0.7000000000000001,0,0,10.409289563347052,2.0400228655552866,4.122494220733643,100000,"(0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0)"
15,0.75,0,0,10.408879487667187,2.047866772866249,4.131114482879639,100000,"(0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0)"
16,0.8,0,0,10.417748025113646,2.044835190975666,4.1261303424835205,100000,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0)"
17,0.8500000000000001,0,0,10.364202113849045,2.0471173098015787,4.127397537231445,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0)"
18,0.9,0,0,10.430562619097485,2.0278924580574036,4.101458549499512,100000,"(0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0)"
