,learning_rate,conv_iters,threshold,max_value,times_api,times_real,policy_updates,policies
0,0.0,0,0,10.258870497890307,1.9165454855298996,3.828268051147461,100000,"(0, 1, 1, 1)"
1,0.05,0,0,65.46355578774656,1.9094805381608009,3.859440326690674,100000,"(0, 0, 0, 0)"
2,0.1,0,0,74.62508498170232,1.9591249405264854,3.948672294616699,100000,"(0, 0, 0, 0)"
3,0.15000000000000002,0,0,71.33638914204035,1.9399219834327697,3.9151735305786133,100000,"(0, 0, 0, 0)"
4,0.2,0,0,67.56493792963046,1.9332151612710953,3.898015260696411,100000,"(0, 0, 0, 0)"
5,0.25,0,0,69.98466684134249,1.9343874800372123,3.91528058052063,100000,"(0, 0, 0, 0)"
6,0.30000000000000004,0,0,65.17357095205102,1.9314467158102988,3.888784408569336,100000,"(0, 0, 0, 0)"
7,0.35000000000000003,0,0,72.20652835908753,1.918341809194088,3.8988397121429443,100000,"(0, 0, 0, 0)"
8,0.4,0,0,73.08293077386243,1.925248418264389,3.898071527481079,100000,"(0, 0, 0, 0)"
9,0.45,0,0,80.3374766287733,1.9168526776576043,3.893622398376465,100000,"(0, 0, 0, 0)"
10,0.5,0,0,61.43423903781323,1.9353491096162796,3.9103450775146484,100000,"(0, 0, 0, 0)"
11,0.55,0,0,58.63960711113668,1.9365701907968522,3.904956579208374,100000,"(0, 0, 0, 0)"
12,0.6000000000000001,0,0,71.90024751581909,1.9276647379374503,3.8936524391174316,100000,"(0, 0, 0, 0)"
13,0.65,0,0,65.72916839566652,1.906063588309288,3.8649532794952393,100000,"(0, 0, 0, 0)"
14,0.7000000000000001,0,0,64.50777869276627,1.8947711650180816,3.8190226554870605,100000,"(0, 0, 0, 0)"
15,0.75,0,0,51.72628382022253,1.9113350485754013,3.8529176712036133,100000,"(0, 0, 0, 0)"
16,0.8,0,0,72.93745775923233,1.912102996969223,3.8832242488861084,100000,"(0, 0, 0, 0)"
17,0.8500000000000001,0,0,66.97488963700306,1.9209009669470787,3.8831279277801514,100000,"(0, 0, 0, 0)"
18,0.9,0,0,58.0294927469962,1.9095960727906227,3.8685288429260254,100000,"(0, 0, 0, 0)"
