,learning_rate,conv_iters,threshold,max_value,times_api,times_real,policy_updates,policies
0,0.0,0,0,10.185582523336333,2.3464889507603646,4.694680690765381,100000,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0)"
1,0.05,0,0,10.256635826439506,2.5070707618403434,4.94833779335022,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)"
2,0.1,0,0,10.243868681997986,2.3298652478313446,4.766587018966675,100000,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0)"
3,0.15000000000000002,0,0,10.23937409087976,2.361967107732296,4.710881233215332,100000,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0)"
4,0.2,0,0,10.227659699669115,2.2099117259144783,4.533374309539795,100000,"(0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0)"
5,0.25,0,0,5.681901731153443,2.4324115571022036,4.811612844467163,100000,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0)"
6,0.30000000000000004,0,0,5.781959333066455,2.2599374972057342,4.609654426574707,100000,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)"
7,0.35000000000000003,0,0,10.250553742838132,2.392327024536133,4.753633499145508,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0)"
8,0.4,0,0,10.398472862768495,2.433036130387783,5.033935308456421,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0)"
9,0.45,0,0,10.383618023335373,2.4100622317409517,4.812673330307007,100000,"(0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0)"
10,0.5,0,0,10.315396360570354,2.2745103166294096,4.5674731731414795,100000,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0)"
11,0.55,0,0,10.354646962220928,2.334323441388607,4.627076625823975,100000,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0)"
12,0.6000000000000001,0,0,10.496073010581565,2.2655601561403276,4.647301912307739,100000,"(0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0)"
13,0.65,0,0,10.465506099000377,2.3152689101052286,4.616029262542725,100000,"(0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0)"
14,0.7000000000000001,0,0,10.416429006981339,2.3753595747709273,4.864112854003906,100000,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0)"
15,0.75,0,0,10.54180203571017,2.393656527283192,4.789286375045776,100000,"(0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)"
16,0.8,0,0,10.492856928043707,2.2409821655917166,4.512443780899048,100000,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1)"
17,0.8500000000000001,0,0,10.643824347284484,2.274774228410721,4.608891248703003,100000,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1)"
18,0.9,0,0,10.465126305388912,2.224873346834183,4.497170925140381,100000,"(0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0)"
